Time (s),Voltage (V),Resistance (Ohm)
0.00170135498046875,3.64,88401.65
0.0031349658966064453,3.64,88334.69
0.004636049270629883,3.64,88401.65
0.006054401397705078,3.64,88368.16
0.007557392120361328,3.64,88418.39
0.008851289749145508,3.64,88351.42
0.010112285614013672,3.64,88334.69
0.011347293853759766,3.64,88384.89
0.011620044708251953,3.64,88317.96
0.011894464492797852,3.64,88552.57
0.01216745376586914,3.64,88435.16
0.012441873550415039,3.64,88435.16
0.012717008590698242,3.64,88468.66
0.012988567352294922,3.64,88384.89
0.013262271881103516,3.64,88451.91
0.013535022735595703,3.64,88301.23
0.014363765716552734,3.64,88401.65
0.014654397964477539,3.64,88384.89
0.014922380447387695,3.64,88384.89
0.015193939208984375,3.64,88435.16
0.015458345413208008,3.64,88351.42
0.015724658966064453,3.64,88384.89
0.015988826751708984,3.64,88502.21
0.016256332397460938,3.64,88485.44
0.01652073860168457,3.64,88586.14
0.016788721084594727,3.64,88351.42
0.01705479621887207,3.64,88418.39
0.017321348190307617,3.64,88401.65
0.017586708068847656,3.64,88418.39
0.017852783203125,3.64,88485.44
0.018119096755981445,3.64,88401.65
0.01838397979736328,3.64,88401.65
0.018650293350219727,3.64,88451.91
0.01891613006591797,3.64,88368.16
0.019181489944458008,3.64,88502.21
0.019452333450317383,3.64,88418.39
0.019752979278564453,3.64,88535.77
0.02003026008605957,3.64,88535.77
0.020291566848754883,3.64,88468.66
0.020549774169921875,3.64,88485.44
0.020807266235351562,3.64,88351.42
0.02106475830078125,3.64,88418.39
0.021334409713745117,3.64,88384.89
0.022994518280029297,3.64,88418.39
0.035245418548583984,3.64,88435.16
0.04757046699523926,3.64,88401.65
0.0595545768737793,3.64,88418.39
0.07198715209960938,3.64,88351.42
0.08405137062072754,3.64,88401.65
0.09273076057434082,3.64,88418.39
0.10557961463928223,3.64,88485.44
0.11811614036560059,3.64,88519.0
0.1293327808380127,3.64,88502.21
0.14295363426208496,3.64,88485.44
0.15494990348815918,3.64,88502.21
0.16726469993591309,3.64,88384.89
0.17955398559570312,3.64,88317.96
0.19198942184448242,3.64,88451.91
0.2038257122039795,3.64,88334.69
0.21595191955566406,3.64,88485.44
0.22733211517333984,3.64,88401.65
0.23953628540039062,3.64,88451.91
0.24917864799499512,3.64,88485.44
0.2614901065826416,3.64,88552.57
0.27382659912109375,3.64,88602.96
0.28618407249450684,3.64,88535.77
0.2982609272003174,3.64,88485.44
0.309542179107666,3.64,88502.21
0.32288336753845215,3.64,88485.44
0.33516502380371094,3.64,88468.66
0.3474702835083008,3.64,88401.65
0.3597695827484131,3.64,88519.0
0.37178730964660645,3.64,88401.65
0.383695125579834,3.64,88435.16
0.39581775665283203,3.64,88468.66
0.40766191482543945,3.64,88418.39
0.41707491874694824,3.64,88418.39
0.4294259548187256,3.64,88502.21
0.441666841506958,3.64,88468.66
0.45384764671325684,3.64,88451.91
0.46633219718933105,3.64,88468.66
0.4784681797027588,3.64,88401.65
0.49086976051330566,3.64,88418.39
0.503035306930542,3.64,88317.96
0.5153429508209229,3.64,88451.91
0.5275540351867676,3.64,88451.91
0.5394697189331055,3.64,88451.91
0.5511167049407959,3.64,88401.65
0.5635826587677002,3.64,88368.16
0.5726466178894043,3.64,88502.21
0.5839266777038574,3.64,88519.0
0.5963661670684814,3.64,88569.35
0.6087949275970459,3.64,88535.77
0.6209917068481445,3.64,88451.91
0.6338279247283936,3.64,88502.21
0.6465137004852295,3.64,88435.16
0.658804178237915,3.64,88451.91
0.6709556579589844,3.64,88418.39
0.6832296848297119,3.64,88451.91
0.6943867206573486,3.64,88401.65
0.7066943645477295,3.64,88451.91
0.7189126014709473,3.64,88519.0
0.7312469482421875,3.64,88485.44
0.7398309707641602,3.64,88384.89
0.7521896362304688,3.64,88569.35
0.7646112442016602,3.64,88502.21
0.7773730754852295,3.64,88552.57
0.7898492813110352,3.64,88485.44
0.8019735813140869,3.64,88485.44
0.8142971992492676,3.64,88519.0
0.8267369270324707,3.64,88468.66
0.8389580249786377,3.64,88535.77
0.8512082099914551,3.64,88535.77
0.8624701499938965,3.64,88435.16
0.8745937347412109,3.64,88552.57
0.8869154453277588,3.64,88418.39
0.8954625129699707,3.64,88519.0
0.9079415798187256,3.64,88687.03
0.9205753803253174,3.64,88552.57
0.9330892562866211,3.64,88653.38
0.945345401763916,3.64,88468.66
0.9577353000640869,3.64,88485.44
0.9700918197631836,3.64,88451.91
0.9822258949279785,3.64,88485.44
0.9945569038391113,3.64,88485.44
1.0068597793579102,3.64,88468.66
1.018890142440796,3.64,88552.57
1.030803918838501,3.64,88535.77
1.0429246425628662,3.64,88519.0
1.0550034046173096,3.64,88519.0
1.0642433166503906,3.64,88485.44
1.0767481327056885,3.64,88670.21
1.0878770351409912,3.64,88569.35
1.100229024887085,3.64,88535.77
1.112330436706543,3.64,88502.21
1.1247801780700684,3.64,88519.0
1.1371378898620605,3.64,88535.77
1.1497666835784912,3.64,88519.0
1.1624834537506104,3.64,88468.66
1.1745829582214355,3.64,88569.35
1.1865854263305664,3.64,88368.16
1.1986513137817383,3.64,88519.0
1.210524082183838,3.64,88485.44
1.2197482585906982,3.64,88485.44
1.2319812774658203,3.64,88586.14
1.2443633079528809,3.64,88502.21
1.2568061351776123,3.64,88602.96
1.2689967155456543,3.64,88502.21
1.2813925743103027,3.64,88485.44
1.2936594486236572,3.64,88552.57
1.3059217929840088,3.64,88502.21
1.3180973529815674,3.64,88485.44
1.3302907943725586,3.64,88535.77
1.342679500579834,3.64,88485.44
1.3543415069580078,3.64,88552.57
1.366539478302002,3.64,88535.77
1.3781797885894775,3.64,88586.14
1.3878180980682373,3.64,88535.77
1.4001176357269287,3.64,88720.7
1.4123892784118652,3.64,88619.75
1.4246339797973633,3.64,88569.35
1.4368867874145508,3.64,88586.14
1.4491772651672363,3.64,88569.35
1.4615404605865479,3.64,88569.35
1.473787784576416,3.64,88586.14
1.4861407279968262,3.64,88468.66
1.4980442523956299,3.64,88602.96
1.510105848312378,3.64,88502.21
1.5215909481048584,3.64,88586.14
1.5340771675109863,3.64,88602.96
1.542701244354248,3.64,88535.77
1.554910659790039,3.64,88737.53
1.5672342777252197,3.64,88703.85
1.5802233219146729,3.64,88636.57
1.5924687385559082,3.64,88670.21
1.6042938232421875,3.64,88535.77
1.6168298721313477,3.64,88552.57
1.6290864944458008,3.64,88535.77
1.641688346862793,3.64,88552.57
1.6540017127990723,3.64,88636.57
1.666139841079712,3.64,88552.57
1.6781513690948486,3.64,88586.14
1.6895179748535156,3.64,88552.57
1.701833963394165,3.64,88586.14
1.7102806568145752,3.64,88636.57
1.722533941268921,3.64,88703.85
1.7350208759307861,3.64,88670.21
1.7472283840179443,3.64,88670.21
1.7597241401672363,3.64,88602.96
1.7722787857055664,3.64,88670.21
1.784977674484253,3.64,88586.14
1.7973880767822266,3.64,88636.57
1.8095920085906982,3.64,88586.14
1.8220560550689697,3.64,88636.57
1.8340868949890137,3.64,88619.75
1.8459463119506836,3.64,88586.14
1.8580060005187988,3.64,88636.57
1.8698482513427734,3.64,88552.57
1.8793957233428955,3.64,88602.96
1.890401840209961,3.64,88754.38
1.902700424194336,3.64,88619.75
1.9149842262268066,3.64,88670.21
1.9273812770843506,3.64,88636.57
1.9397432804107666,3.64,88602.96
1.9520437717437744,3.64,88653.38
1.9643373489379883,3.64,88636.57
1.9766533374786377,3.64,88586.14
1.9888567924499512,3.64,88670.21
2.0012950897216797,3.64,88602.96
2.01352858543396,3.64,88687.03
2.0258164405822754,3.64,88636.57
2.034928560256958,3.64,88636.57
2.047175884246826,3.65,88804.93
2.0594937801361084,3.64,88670.21
2.070774793624878,3.65,88771.21
2.083374261856079,3.64,88602.96
2.0956387519836426,3.64,88653.38
2.1082468032836914,3.64,88653.38
2.1200013160705566,3.64,88636.57
2.1324679851531982,3.64,88703.85
2.1454529762268066,3.64,88653.38
2.1575989723205566,3.64,88687.03
2.1695938110351562,3.64,88619.75
2.1816813945770264,3.64,88602.96
2.1936519145965576,3.64,88602.96
2.2028090953826904,3.64,88636.57
2.2164833545684814,3.65,88804.93
2.2274632453918457,3.64,88653.38
2.239743709564209,3.64,88653.38
2.252065658569336,3.64,88703.85
2.2643015384674072,3.64,88586.14
2.2766146659851074,3.64,88569.35
2.2889087200164795,3.64,88619.75
2.301177978515625,3.64,88552.57
2.3133978843688965,3.64,88687.03
2.3253707885742188,3.64,88569.35
2.3367578983306885,3.64,88703.85
2.3492395877838135,3.64,88636.57
2.361300468444824,3.64,88602.96
2.37007999420166,3.64,88703.85
2.3824644088745117,3.64,88754.38
2.395026683807373,3.64,88754.38
2.407681703567505,3.64,88687.03
2.419997453689575,3.64,88687.03
2.4323112964630127,3.64,88754.38
2.4445149898529053,3.64,88619.75
2.456730604171753,3.64,88687.03
2.469104766845703,3.64,88602.96
2.4812631607055664,3.64,88687.03
2.4934935569763184,3.64,88754.38
2.5053298473358154,3.64,88653.38
2.517186164855957,3.64,88670.21
2.5264482498168945,3.64,88602.96
2.538719892501831,3.65,88855.53
2.550957202911377,3.65,88889.28
2.563314914703369,3.64,88720.7
2.5756239891052246,3.65,88788.09
2.587920665740967,3.64,88670.21
2.6001718044281006,3.64,88653.38
2.6123437881469727,3.64,88687.03
2.623586893081665,3.64,88636.57
2.6359047889709473,3.64,88720.7
2.648294448852539,3.64,88687.03
2.6605660915374756,3.64,88569.35
2.6729977130889893,3.64,88720.7
2.684950113296509,3.64,88653.38
2.6931421756744385,3.64,88703.85
2.705561399459839,3.65,88804.93
2.7178497314453125,3.64,88720.7
2.7303919792175293,3.65,88788.09
2.742753028869629,3.64,88720.7
2.7550392150878906,3.64,88720.7
2.7674896717071533,3.64,88720.7
2.7802541255950928,3.64,88737.53
2.7927591800689697,3.64,88703.85
2.8047590255737305,3.64,88636.57
