Time (s),Voltage (V),Resistance (Ohm)
0.0009340999531559646,3.74,97667.21
0.001529499946627766,3.74,97861.5
0.0020090999896638095,3.73,97068.48
0.0024745999835431576,3.75,98526.52
0.0029275999986566603,3.74,97783.71
0.003381999966222793,3.74,97686.6
0.0038340999744832516,3.74,98212.74
0.004288700001779944,3.74,97570.27
0.004740399948786944,3.75,98861.54
0.0051914999494329095,3.74,98114.99
0.005641600000672042,3.74,97744.85
0.006185899954289198,3.74,98114.99
0.0066760999616235495,3.73,97376.81
0.0071424999623559415,3.74,98447.92
0.007606300001498312,3.74,98173.61
0.008066799957305193,3.74,97783.71
0.009152199956588447,3.74,98095.44
0.009623499994631857,3.74,97434.8
0.010072599980048835,3.75,98585.51
0.010517399990931153,3.74,98056.39
0.010953299992252141,3.74,97997.87
0.011386599973775446,3.74,98075.92
0.011822399974334985,3.73,97087.72
0.012257499969564378,3.75,98624.87
0.012696499994490296,3.74,97706.03
0.013129299972206354,3.74,97454.13
0.013591499999165535,3.74,97919.91
0.014123599976301193,3.74,97647.79
0.014587199955713004,3.75,98881.32
0.015032999974209815,3.74,98154.07
0.015467099961824715,3.74,97880.99
0.015904299973044544,3.74,98036.89
0.016349099983926862,3.73,97376.81
0.01680399995530024,3.75,98861.54
0.01731819997075945,3.74,98330.21
0.017764899996109307,3.74,97725.43
0.01821009995182976,3.74,97939.4
0.018649299978278577,3.74,97550.89
0.019094099989160895,3.74,98408.67
0.019533699960447848,3.74,97454.13
0.01997939997818321,3.74,97550.89
0.020421299966983497,3.74,97492.82
0.02086409996263683,3.73,97415.46
0.021303399989847094,3.75,98487.21
0.02174559998093173,3.74,97512.16
0.02218519995221868,3.73,97261.03
0.02263899997342378,3.74,97803.16
0.02308779995655641,3.74,97512.16
0.02353349997429177,3.75,98822.04
0.023986399988643825,3.74,98036.89
0.024433499958831817,3.74,97803.16
0.02488339995034039,3.74,98036.89
0.02532969997264445,3.74,97958.88
0.025779399962630123,3.75,98664.27
0.026228999951854348,3.74,98056.39
0.026735899969935417,3.74,97822.6
0.027192199951969087,3.74,98134.51
0.02764369995566085,3.74,97725.43
0.028187799965962768,3.75,98940.64
0.028641399985644966,3.74,97997.87
0.0290897999657318,3.74,98232.29
0.02959369996096939,3.74,98134.51
0.030045999970752746,3.74,97647.79
0.030484299990348518,3.75,99079.25
0.030933699978049845,3.74,97939.4
0.03138429997488856,3.74,98212.74
0.03183389996411279,3.74,98212.74
0.03228409995790571,3.74,97822.6
0.03273599996464327,3.75,99019.82
0.033164799970109016,3.74,98330.21
0.03359229996567592,3.74,98232.29
0.03402189997723326,3.74,98428.31
0.034470199956558645,3.74,97667.21
0.03491950000170618,3.75,98743.12
0.035380099958274513,3.74,98212.74
0.03581339999800548,3.75,98526.52
0.036240799992810935,3.74,98134.51
0.036671999958343804,3.74,97939.4
0.03710119996685535,3.75,99476.93
0.03757499996572733,3.75,98644.56
0.03800739999860525,3.75,98624.87
0.03843739995500073,3.75,98585.51
0.03886799997417256,3.74,98095.44
0.03929649997735396,3.75,99417.11
0.03972669999348,3.74,98408.67
0.04015449999133125,3.75,98664.27
0.0405820999876596,3.75,98526.52
0.041009999986272305,3.75,98644.56
0.041441099951043725,3.76,99696.66
0.04191339999670163,3.75,98940.64
0.042381899955216795,3.75,98683.96
0.04281959997024387,3.75,98526.52
0.04332820000126958,3.74,98428.31
0.04376649996265769,3.76,99756.73
0.04419489996507764,3.75,98683.96
0.04461899999296293,3.75,98940.64
0.04503669997211546,3.75,98644.56
0.045465199975296855,3.74,98173.61
0.045893299975432456,3.75,99417.11
0.0463218999793753,3.75,98624.87
0.046749699977226555,3.75,98605.18
0.047177799977362156,3.74,98428.31
0.047607699991203845,3.74,97900.45
0.048037400003522635,3.75,99297.69
0.048478699987754226,3.74,98232.29
0.04888989997562021,3.75,98841.81
0.04930139996577054,3.75,98762.84
0.04971239995211363,3.75,98683.96
0.05019179999362677,3.76,100077.92
0.050604999996721745,3.75,98901.08
0.05102009995607659,3.75,99059.42
0.05143179994774982,3.75,99059.42
0.05184309999458492,3.75,98605.18
0.05225670000072569,3.76,99656.65
0.052674499980639666,3.75,98920.85
0.05313879996538162,3.75,99118.92
0.05356309999478981,3.75,99099.07
0.05400469998130575,3.74,98428.31
0.05440439999802038,3.76,99736.69
0.05480169999646023,3.75,99019.82
