Time (s),Resistance (Ohm),Voltage (V),Displacement,Force (N),Strain,Stress (MPa),Resistance Smoothed (Ohm)
0.0,60890.03,3.24,0.288,0.0099,0.9738,0.0,61025.66
0.0005637000140269,61586.37,3.26,0.2880986475024547,0.009894362999859732,0.974386248014588,0.0,61161.29
0.0010346999915783,61161.29,3.25,0.2881810724985262,0.009889653000084217,0.9748760879912415,0.0,61156.25
0.0014918000088074,60860.0,3.24,0.28826106500154125,0.009885081999911926,0.9753514720091597,0.0,61151.21
0.0019357000128365999,61201.61,3.25,0.28833874750224636,0.009880642999871635,0.9758131280133501,0.0,61156.25
0.0023801999923308004,60720.05,3.24,0.2884165349986579,0.009876198000076693,0.9762754079920241,0.0,61151.21
0.0028218000079505,61505.09,3.25,0.2884938150013913,0.009871781999920495,0.9767346720082685,0.0,61161.29
0.00326640001731,61151.21,3.25,0.2885716200030292,0.009867335999826901,0.9771970560180024,0.0,61161.29
0.0037093000137246998,60900.06,3.24,0.2886491275024018,0.009862906999862755,0.9776576720142737,0.0,61151.21
0.0041507999994792,61211.69,3.25,0.28872638999990885,0.00985849200000521,0.9781168319994584,0.0,61201.61
0.0045822999964003,60710.06,3.24,0.28880190249937004,0.009854177000035998,0.9785655919962564,0.0,61151.21
0.0051147000049241,61616.87,3.26,0.2888950725008617,0.00984885299995076,0.979119288005121,0.0,61211.69
0.0055903000175022,61221.77,3.25,0.2889783025030629,0.009844096999824978,0.9796139120182022,0.0,61211.69
0.0060439000080806,60960.21,3.24,0.28905768250141406,0.009839560999919195,0.9800856560084038,0.0,61211.69
0.006494000001112,61221.77,3.25,0.28913645000019456,0.00983505999998888,0.9805537600011565,0.0,61211.69
0.006942200008779801,60740.02,3.24,0.28921488500153647,0.009830577999912203,0.981019888009131,0.0,61211.69
0.0162818999961019,61555.88,3.26,0.2908493324993178,0.009737181000038982,0.990733175995946,0.0,61221.77
0.0167428000131622,61211.69,3.25,0.29092999000230335,0.009732571999868378,0.9912125120136888,0.0,61211.69
