Time (s),Resistance (Ohm),Voltage (V),Displacement,Force (N),Strain,Stress (MPa),Resistance Smoothed (Ohm)
0.0,51912.03,3.06,0.124,0.0144,0.6911,0.0,51912.03
0.00041479998617439994,51994.04,3.06,0.1240663679977879,0.014426961999101335,0.6914940599868658,0.0,51912.03
0.0007408999954351,51912.03,3.06,0.12411854399926961,0.014448158499703281,0.6918038549956634,0.0,51912.03
0.0011509999749250998,51912.03,3.06,0.12418415999598802,0.01447481499837013,0.6921934499761789,0.0,51912.03
0.0014720999752172,51887.46,3.06,0.12423553599603475,0.014495686498389117,0.6924984949764563,0.0,51912.03
0.0017841999942902998,51912.03,3.06,0.12428547199908645,0.01451597299962887,0.6927949899945758,0.0,51912.03
0.0020964999857825,51887.46,3.06,0.1243354399977252,0.014536272499075862,0.6930916749864934,0.0,51912.03
0.0024087999772746003,51912.03,3.06,0.12438540799636394,0.014556571998522849,0.6933883599784109,0.0,51912.03
0.0027174999995623,51961.23,3.06,0.12443479999992997,0.014576637499971548,0.6936816249995842,0.0,51887.46
0.0030279999773484,52076.22,3.06,0.12448447999637574,0.014596819998527645,0.693976599978481,0.0,51887.46
0.0033347999851685,51862.9,3.06,0.12453356799762696,0.014616761999035952,0.6942680599859101,0.0,51887.46
0.0036445999867283,51879.27,3.06,0.12458313599787653,0.01463689899913734,0.694562369987392,0.0,51887.46
0.0039561999728904,51887.46,3.06,0.12463299199566247,0.014657152998237876,0.6948583899742459,0.0,51879.27
0.0042632999829948,51691.39,3.05,0.12468212799727917,0.014677114498894661,0.695150134983845,0.0,51879.27
0.0045863999985159,51830.18,3.05,0.12473382399976254,0.014698115999903533,0.6954570799985901,0.0,51879.27
0.004975799995008899,51903.84,3.06,0.12479612799920142,0.014723426999675578,0.6958270099952585,0.0,51879.27
0.0144758999813348,51879.27,3.06,0.12631614399701357,0.01534093349878676,0.704852104982268,0.0,51879.27
0.014819799980614399,51838.35,3.06,0.12637116799689832,0.015363286998739935,0.7051788099815837,0.0,51879.27
0.015117199975065899,51846.54,3.06,0.12641875199601055,0.015382617998379281,0.7054613399763126,0.0,51854.72
0.015414199995575499,51920.22,3.06,0.12646627199929208,0.015401922999712405,0.7057434899957967,0.0,51854.72
0.015711399988504203,51895.65,3.06,0.12651382399816066,0.015421240999252772,0.7060258299890789,0.0,51862.9
0.016006499994546203,51912.03,3.06,0.1265610399991274,0.0154404224996455,0.7063061749948188,0.0,51862.9
0.016302799980621802,51813.83,3.05,0.1266084479968995,0.015459681998740414,0.7065876599815907,0.0,51862.9
0.0165967999782879,51854.72,3.06,0.12665548799652607,0.01547879199858871,0.7068669599793734,0.0,51879.27
0.0168972999963444,51822.0,3.05,0.1267035679994151,0.015498324499762383,0.7071524349965271,0.0,51879.27
0.017192699975567,51862.9,3.06,0.12675083199609072,0.015517525498411852,0.7074330649767886,0.0,51879.27
0.017486400000052603,51944.82,3.06,0.1267978240000084,0.015536616000003417,0.7077120800000499,0.0,51879.27
0.017781399976229302,51961.23,3.06,0.12684502399619668,0.015555790998454902,0.7079923299774178,0.0,51862.9
0.018078099994454602,51879.27,3.06,0.12689249599911273,0.015575076499639547,0.7082741949947318,0.0,51862.9
0.018373499973677102,51846.54,3.06,0.12693975999578835,0.01559427749828901,0.7085548249749932,0.0,51862.9
0.018667399999685603,51895.65,3.06,0.1269867839999497,0.015613380999979562,0.7088340299997012,0.0,51862.9
0.018960499990498703,51879.27,3.06,0.1270336799984798,0.015632432499382412,0.7091124749909737,0.0,51854.72
0.0192543999874033,51854.72,3.06,0.12708070399798455,0.01565153599918121,0.7093916799880331,0.0,51854.72
0.0195526999887079,51781.14,3.05,0.12712843199819326,0.015670925499266013,0.7096750649892725,0.0,51854.72
0.019900899991626003,51838.35,3.06,0.12718414399866015,0.01569355849945569,0.7100058549920446,0.0,51854.72
0.020188699971186,51781.14,3.05,0.1272311354952457,0.01570188699971186,0.7102830389720504,0.0,51854.72
0.0204663999902551,51846.54,3.06,0.1272769559983921,0.01570466399990255,0.7105524079905474,0.0,51854.72
0.020742900000186703,51854.72,3.06,0.12732257850003081,0.015707429000001865,0.7108206130001811,0.0,51854.72
0.021017799997935103,51862.9,3.06,0.1273679369996593,0.015710177999979348,0.711087265997997,0.0,51854.72
0.0212939999764786,51920.22,3.06,0.12741350999611897,0.015712939999764784,0.7113551799771842,0.0,51862.9
0.021578699990641402,51903.84,3.06,0.12746048549845584,0.015715786999906414,0.7116313389909221,0.0,51862.9
0.0218460999894888,51830.18,3.05,0.12750460649826564,0.015718460999894886,0.7118907169898041,0.0,51862.9
0.0221109999984038,51879.27,3.06,0.12754831499973662,0.015721109999984037,0.7121476699984516,0.0,51862.9
0.0223773999896367,51879.27,3.06,0.12759227099829007,0.015723773999896367,0.7124060779899476,0.0,51871.08
0.022654299973510202,51862.9,3.06,0.1276379594956292,0.0157265429997351,0.7126746709743048,0.0,51871.08
0.022914399974979502,51813.83,3.05,0.12768087599587163,0.015729143999749794,0.7129269679757301,0.0,51862.9
0.0231746999779717,51813.83,3.05,0.12772382549636532,0.015731746999779715,0.7131794589786324,0.0,51862.9
0.0234333999978844,51871.08,3.06,0.12776651099965092,0.015734333999978842,0.7134303979979478,0.0,51871.08
0.023692399990977803,51969.42,3.06,0.12780924599851134,0.015736923999909776,0.7136816279912485,0.0,51862.9
0.023951299983309603,51789.32,3.05,0.1278519644972461,0.015739512999833095,0.7139327609838103,0.0,51862.9
0.0242108999809716,51781.14,3.05,0.1278947984968603,0.015742108999809715,0.7141845729815424,0.0,51862.9
0.024469599971780602,51920.22,3.06,0.1279374839953438,0.015744695999717805,0.7144355119726271,0.0,51862.9
0.024729099997785,51944.82,3.06,0.12798030149963452,0.015747290999977848,0.7146872269978514,0.0,51862.9
0.0249872999847867,51862.9,3.06,0.12802290449748982,0.015749872999847866,0.714937680985243,0.0,51862.9
0.0252467999816873,51920.22,3.06,0.1280657219969784,0.01575246799981687,0.7151893959822366,0.0,51862.9
0.0255065999808722,51822.0,3.05,0.1281085889968439,0.01575506599980872,0.715441401981446,0.0,51862.9
0.0257663999800571,51822.0,3.05,0.12815145599670943,0.01575766399980057,0.7156934079806554,0.0,51862.9
0.026025199971627503,51862.9,3.06,0.12819415799531855,0.015760251999716274,0.7159444439724786,0.0,51862.9
0.026286999986041403,51830.18,3.05,0.12823735499769684,0.015762869999860412,0.7161983899864601,0.0,51854.72
0.0265455999760889,51871.08,3.06,0.12828002399605468,0.01576545599976089,0.7164492319768062,0.0,51830.18
0.026805699977558103,51862.9,3.06,0.12832294049629708,0.01576805699977558,0.7167015289782314,0.0,51822.0
0.0270648999721744,51854.72,3.06,0.1283657084954088,0.015770648999721745,0.7169529529730091,0.0,51830.18
0.027325299975928002,51797.48,3.05,0.12840867449602814,0.01577325299975928,0.7172055409766501,0.0,51846.54
0.027583199989749202,51781.14,3.05,0.12845122799830863,0.015775831999897492,0.7174557039900566,0.0,51846.54
0.027843099989695502,51789.32,3.05,0.12849411149829976,0.015778430999896953,0.7177078069900046,0.0,51846.54
0.0281024999858346,51805.65,3.05,0.12853691249766272,0.015781024999858347,0.7179594249862595,0.0,51838.35
0.028357099974528,51871.08,3.06,0.1285789214957971,0.01578357099974528,0.7182063869752922,0.0,51830.18
0.028616299998248003,51846.54,3.06,0.12862168949971092,0.015786162999982478,0.7184578109983005,0.0,51805.65
0.02887589999591,51969.42,3.06,0.12866452349932514,0.015788758999959098,0.7187096229960327,0.0,51805.65
0.0291356999950949,51838.35,3.06,0.12870739049919067,0.015791356999950948,0.7189616289952421,0.0,51822.0
0.029394199984381003,51805.65,3.05,0.12875004299742288,0.01579394199984381,0.7192123739848495,0.0,51822.0
0.029654999991180403,51830.18,3.05,0.12879307499854478,0.015796549999911803,0.719465349991445,0.0,51822.0
0.029914099985035202,51764.81,3.05,0.1288358264975308,0.01579914099985035,0.7197166769854841,0.0,51822.0
0.0301744999887888,51756.65,3.05,0.12887879249815015,0.015801744999887887,0.7199692649891251,0.0,51813.83
0.0304340999864508,51822.0,3.05,0.1289216264977644,0.015804340999864507,0.7202210769868572,0.0,51813.83
0.0306929999787826,51822.0,3.05,0.12896434499649914,0.015806929999787826,0.7204722099794191,0.0,51813.83
0.0309514999971725,51813.83,3.05,0.12900699749953345,0.015809514999971724,0.7207229549972572,0.0,51822.0
0.031236999988323102,51764.81,3.05,0.12905410499807332,0.01581236999988323,0.7209998899886734,0.0,51813.83
0.0314996999804862,51797.48,3.05,0.12909745049678023,0.01581499699980486,0.7212547089810716,0.0,51822.0
0.0317597999819555,51822.0,3.05,0.12914036699702267,0.015817597999819556,0.7215070059824968,0.0,51822.0
0.032084799982840195,51822.0,3.05,0.12919399199716863,0.015820847999828403,0.7218222559833549,0.0,51822.0
0.0323488999856636,51854.72,3.06,0.1292375684976345,0.015823488999856635,0.7220784329860936,0.0,51822.0
0.0326104999985546,51813.83,3.05,0.12928073249976152,0.015826104999985546,0.722332184998598,0.0,51822.0
0.0328695999924094,51838.35,3.06,0.12932348399874755,0.015828695999924095,0.722583511992637,0.0,51822.0
0.0331297999946401,51977.62,3.06,0.1293664169991156,0.0158312979999464,0.7228359059948009,0.0,51822.0
0.033389099990017795,51789.32,3.05,0.12940920149835294,0.015833890999900176,0.7230874269903173,0.0,51830.18
0.0336493999930099,51830.18,3.05,0.12945215099884663,0.0158364939999301,0.7233399179932196,0.0,51838.35
0.0339090999914334,51854.72,3.06,0.1294950014985865,0.015839090999914335,0.7235918269916903,0.0,51838.35
0.0341690999921412,51822.0,3.05,0.1295379014987033,0.01584169099992141,0.7238440269923769,0.0,51838.35
0.0344285999890417,51781.14,3.05,0.12958071899819187,0.015844285999890417,0.7240957419893704,0.0,51838.35
0.0347132999741007,51846.54,3.06,0.12962769449572661,0.01584713299974101,0.7243719009748777,0.0,51838.35
0.0349767999723554,51879.27,3.06,0.12967117199543865,0.015849767999723555,0.7246274959731848,0.0,51838.35
0.035241299978224595,51838.35,3.06,0.12971481449640707,0.015852412999782246,0.7248840609788778,0.0,51838.35
0.0355034999956843,51895.65,3.06,0.12975807749928792,0.015855034999956844,0.7251383949958138,0.0,51822.0
0.035765799984801595,51732.17,3.05,0.12980135699749226,0.015857657999848018,0.7253928259852576,0.0,51838.35
0.0360273999976926,51838.35,3.06,0.12984452099961927,0.015860273999976925,0.7256465779977618,0.0,51838.35
