Time (s),Resistance (Ohm),Voltage (V),Displacement,Force (N),Strain,Stress (MPa),Resistance Smoothed (Ohm)
0.0,79278.32,3.53,0.1052,0.016,0.6025,0.0,79364.34
0.0005284000071697,79464.86,3.53,0.10529511200129055,0.016010568000143395,0.6030601040075999,0.0,79364.34
0.0008236999856308001,79364.34,3.53,0.10534826599741355,0.016016473999712618,0.6033731219847687,0.0,79364.34
0.0011089000036008001,79407.39,3.53,0.10539960200064814,0.016022178000072017,0.6036754340038168,0.0,79364.34
0.0014137999969534,79306.98,3.53,0.10545448399945162,0.016028275999939067,0.6039986279967706,0.0,79364.34
0.0017013000033329999,79364.34,3.53,0.10550623400059994,0.016034026000066662,0.6043033780035331,0.0,79364.34
0.0019894999859389,79479.23,3.53,0.10555810999746901,0.01603978999971878,0.6046088699850953,0.0,79364.34
0.0022747000039089,79349.98,3.53,0.1056094460007036,0.016045494000078177,0.6049111820041435,0.0,79364.34
0.0025841000024229,79321.32,3.53,0.10566513800043613,0.01605168200004846,0.6052391460025683,0.0,79364.34
0.00288049998926,79364.34,3.53,0.10571848999806681,0.0160576099997852,0.6055533299886157,0.0,79364.34
0.0031729000038467,79479.23,3.53,0.10577112200069241,0.016063458000076934,0.6058632740040776,0.0,79364.34
0.0034870999807026003,79249.67,3.53,0.10582767799652647,0.016069741999614053,0.6061963259795448,0.0,79364.34
0.0037720999971498003,79335.64,3.53,0.10587897799948696,0.016075441999942996,0.6064984259969789,0.0,79364.34
0.0040589999989606,79464.86,3.53,0.10593061999981292,0.01608117999997921,0.6068025399988983,0.0,79364.34
0.0043460000015329,79450.48,3.53,0.10598228000027593,0.01608692000003066,0.6071067600016249,0.0,79364.34
0.0046297000080813,79321.32,3.53,0.10603334600145464,0.016092594000161626,0.6074074820085662,0.0,79364.34
0.0129305000009481,79450.48,3.53,0.10752749000017067,0.016258610000018964,0.6162063300010051,0.0,79349.98
0.0134297999902628,79364.34,3.53,0.10761736399824731,0.01626859599980526,0.6167355879896786,0.0,79349.98
0.0138615999894682,79378.68,3.53,0.10769508799810429,0.016277231999789366,0.6171932959888364,0.0,79349.98
0.0142888999835122,79278.32,3.53,0.1077720019970322,0.016285777999670247,0.617646233982523,0.0,79335.64
0.0147113999992143,79235.36,3.53,0.10784805199985859,0.016294227999984288,0.6180940839991672,0.0,79335.64
0.015135399997234301,79349.98,3.53,0.10792437199950218,0.01630270799994469,0.6185435239970685,0.0,79335.64
0.0155601000005845,79192.44,3.53,0.10800081800010522,0.016311202000011692,0.6189937060006196,0.0,79335.64
0.015983699995558702,79335.64,3.53,0.10807706599920057,0.016319673999911178,0.6194427219952924,0.0,79335.64
0.016403599991463097,79335.64,3.53,0.10815264799846337,0.016328071999829264,0.619887815990951,0.0,79335.64
0.0168292000016663,79364.34,3.53,0.10822925600029995,0.01633658400003333,0.6203389520017664,0.0,79349.98
0.0172534000012092,79335.64,3.53,0.10830561200021767,0.016345068000024186,0.6207886040012819,0.0,79364.34
0.017673199996352203,79393.04,3.53,0.10838117599934341,0.016353463999927046,0.6212335919961335,0.0,79364.34
0.018194400006905198,79421.77,3.53,0.10847499200124294,0.01636388800013811,0.6217860640073196,0.0,79364.34
0.018638399982592098,79479.23,3.53,0.1085549119968666,0.016372767999651844,0.6222567039815478,0.0,79364.34
0.0190694000048097,79623.19,3.53,0.10863249200086576,0.016381388000096198,0.6227135640050984,0.0,79364.34
0.019493400002829703,79364.34,3.53,0.10870881200050936,0.016389868000056595,0.6231630040029996,0.0,79393.04
0.019915399985620703,79292.65,3.53,0.10878477199741174,0.016398307999712418,0.6236103239847581,0.0,79393.04
0.020336699992185403,79364.34,3.53,0.10886228949855431,0.016398316500039072,0.6240602689916385,0.0,79364.34
0.0207584000017959,79306.98,3.53,0.10894030400033225,0.01639620799999102,0.6245114880019217,0.0,79364.34
0.021179699979256797,79551.15,3.53,0.10901824449616251,0.016394101500103717,0.6249622789778049,0.0,79364.34
0.021602699998766198,79393.04,3.53,0.10909649949977175,0.01639198650000617,0.6254148889986799,0.0,79364.34
0.0220237000030465,79321.32,3.53,0.10917438450056362,0.016389881499984767,0.6258653590032599,0.0,79349.98
0.022445999988121898,79306.98,3.53,0.10925250999780256,0.01638777000005939,0.6263172199872905,0.0,79364.34
0.0228682000015396,79393.04,3.53,0.10933061700028483,0.0163856589999923,0.6267689740016475,0.0,79349.98
0.023291399993468097,79522.39,3.53,0.1094089089987916,0.01638354300003266,0.627221797993011,0.0,79349.98
0.023727899999357698,79306.98,3.53,0.10948966149988118,0.016381360500003214,0.6276888529993129,0.0,79321.32
0.024148199998308,79349.98,3.53,0.10956741699968699,0.01637925900000846,0.6281385739981897,0.0,79306.98
0.024570299981860402,79407.39,3.53,0.10964550549664419,0.0163771485000907,0.6285902209805907,0.0,79306.98
0.024992099992232397,79278.32,3.53,0.109723538498563,0.016375039500038838,0.6290415469916888,0.0,79306.98
0.0254143000056501,79278.32,3.53,0.10980164550104528,0.01637292849997175,0.6294933010060457,0.0,79306.98
0.025837399996817098,79292.65,3.53,0.10987991899941117,0.016370813000015916,0.6299460179965944,0.0,79306.98
0.026257899997290203,79292.65,3.53,0.1099577114994987,0.01636871050001355,0.6303959529971006,0.0,79292.65
0.0266770999878645,79349.98,3.53,0.11003526349775494,0.01636661450006068,0.6308444969870152,0.0,79292.65
0.027098299993667703,79264.0,3.53,0.11011318549882854,0.016364508500031662,0.6312951809932246,0.0,79292.65
0.0275186999933794,79364.34,3.53,0.1101909594987752,0.0163624065000331,0.6317450089929161,0.0,79292.65
0.027941499982262002,79321.32,3.53,0.11026917749671848,0.01636029250008869,0.6321974049810205,0.0,79306.98
0.028362599987303803,79235.36,3.53,0.11034708099765121,0.01635818700006348,0.6326479819864151,0.0,79306.98
0.0287843999976758,79335.64,3.53,0.11042511399957003,0.016356078000011622,0.6330993079975132,0.0,79321.32
0.029206999985035502,79508.0,3.53,0.11050329499723158,0.016353965000074824,0.6335514899839881,0.0,79321.32
0.0296243999910075,79235.36,3.53,0.1105805139983364,0.01635187800004496,0.6339981079903781,0.0,79335.64
0.0300474999821745,79306.98,3.53,0.1106587874967023,0.016349762500089127,0.6344508249809269,0.0,79321.32
0.0304637999797705,79306.98,3.53,0.11073580299625756,0.016347681000101148,0.6348962659783546,0.0,79321.32
0.0308871000015642,79335.64,3.53,0.11081411350028939,0.01634556449999218,0.6353491970016738,0.0,79321.32
0.0313084999797866,79335.64,3.53,0.11089207249626054,0.016343457500101067,0.6358000949783718,0.0,79321.32
0.0317297999863513,79421.77,3.53,0.110970012997475,0.01634135100006824,0.636250885985396,0.0,79321.32
0.0321504999883473,79321.32,3.53,0.11104784249784426,0.016339247500058263,0.6367010349875317,0.0,79321.32
0.032572099997196305,79321.32,3.53,0.11112583849948134,0.016337139500014017,0.6371521469970002,0.0,79321.32
0.033024999982444604,79306.98,3.53,0.11120962499675227,0.016334875000087776,0.6376367499812158,0.0,79335.64
0.033451099996455,79264.0,3.53,0.11128845349934419,0.016332744500017725,0.638092676996207,0.0,79335.64
0.0339614999829791,79464.86,3.53,0.11138287749685115,0.016330192500085102,0.6386388049817877,0.0,79364.34
0.0343874999962281,79306.98,3.53,0.11146168749930221,0.016328062500018857,0.6390946249959641,0.0,79364.34
