Time (s),Resistance (Ohm),Voltage (V),Displacement,Force (N),Strain,Stress (MPa),Resistance Smoothed (Ohm)
0.0,63484.17,3.29,0.1253,0.0144,0.6565,0.0,63861.255000000005
0.0005851000023540001,64348.72,3.31,0.1253877650003531,0.01441755300007062,0.6570265900021186,0.0,63941.22
0.0010681000130717,63994.64,3.3,0.12546021500196075,0.01443204300039215,0.6574612900117645,0.0,63935.875
0.0015270000149031,63781.29,3.3,0.12552905000223546,0.014445810000447092,0.6578743000134127,0.0,63930.53
0.0019742000149563,63941.22,3.3,0.12559613000224343,0.014459226000448688,0.6582767800134607,0.0,63935.875
0.0024105000193231,63431.32,3.29,0.12566157500289846,0.014472315000579692,0.6586694500173907,0.0,63930.53
0.0028577000193764,64370.27,3.31,0.12572865500290645,0.014485731000581292,0.6590719300174387,0.0,63941.22
0.0033016999950633,63930.53,3.3,0.12579525499925948,0.014499050999851899,0.6594715299955569,0.0,63930.53
0.0037437000137288,63728.1,3.29,0.1258615550020593,0.014512311000411863,0.6598693300123559,0.0,63898.52
0.0041889999993146,63994.64,3.3,0.1259283499998972,0.014525669999979438,0.6602700999993831,0.0,63930.53
0.004633600008674001,63706.84,3.29,0.1259950400013011,0.01453900800026022,0.6606702400078066,0.0,63898.52
0.0051826999988407,64348.72,3.31,0.1260774049998261,0.01455548099996522,0.6611644299989566,0.0,63930.53
0.0056743000168354004,63898.52,3.3,0.1261511450025253,0.014570229000505062,0.6616068700151518,0.0,63919.86
0.006140300014522,63696.22,3.29,0.1262210450021783,0.01458420900043566,0.6620262700130698,0.0,63898.52
0.0066057000076399,64026.72,3.3,0.12629085500114598,0.014598171000229197,0.6624451300068759,0.0,63919.86
0.0070703999954276,63728.1,3.29,0.12636055999931414,0.014612111999862827,0.6628633599958849,0.0,63898.52
0.009710100013762699,64337.96,3.3,0.1267565150020644,0.01469130300041288,0.6652390900123863,0.0,63919.86
0.010193399997660899,63919.86,3.3,0.12682900999964913,0.014705801999929826,0.6656740599978948,0.0,63898.52
