Time (s),Voltage (V),Resistance (Ohm)
0.0016407966613769531,2.51,33356.67
0.0032079219818115234,2.49,32766.53
0.003681182861328125,2.51,33216.86
0.003969430923461914,2.49,32850.19
0.004252910614013672,2.49,32638.99
0.004536867141723633,2.52,33411.75
0.004820108413696289,2.49,32751.79
0.005103111267089844,2.51,33162.1
0.0053865909576416016,2.49,32820.64
0.005669116973876953,2.49,32707.6
0.005950450897216797,2.52,33401.73
0.006232738494873047,2.49,32732.15
0.006513357162475586,2.5,33112.39
0.006796121597290039,2.49,32864.98
0.007077455520629883,2.49,32668.38
0.00735926628112793,2.52,33663.3
0.009404420852661133,2.49,32786.19
0.009694576263427734,2.5,33052.84
0.009963512420654297,2.49,32741.96
0.01023101806640625,2.49,32702.7
0.010498285293579102,2.5,32939.01
0.010765552520751953,2.49,32845.27
0.011032342910766602,2.5,33117.35
0.011297941207885742,2.49,32860.05
0.011565208435058594,2.49,32702.7
0.011830568313598633,2.5,32958.77
0.01209568977355957,2.49,32786.19
0.012361288070678711,2.51,33241.78
0.012627363204956055,2.5,32919.25
0.012894868850708008,2.49,32668.38
0.013160467147827148,2.5,33072.68
0.013426780700683594,2.49,32805.87
0.013692140579223633,2.51,33231.81
0.013957738876342773,2.49,32845.27
0.014222145080566406,2.49,32678.18
0.014499187469482422,2.51,33177.02
0.014758110046386719,2.48,32409.68
0.015016555786132812,2.51,33196.93
0.015274286270141602,2.49,32845.27
0.015531539916992188,2.49,32737.05
0.015791654586791992,2.51,33182.0
0.016049623489379883,2.48,32487.56
0.01630854606628418,2.5,33067.72
0.016567707061767578,2.49,32751.79
0.027518033981323242,2.49,32614.51
0.0394899845123291,2.49,32855.12
0.052086591720581055,2.48,32599.84
0.06446003913879395,2.51,33271.71
0.07697463035583496,2.49,32835.41
0.08964347839355469,2.48,32594.96
0.10151243209838867,2.49,32781.28
0.11347723007202148,2.48,32472.95
0.12561535835266113,2.51,33266.72
0.13482975959777832,2.49,32796.03
0.14695000648498535,2.49,32638.99
0.1595010757446289,2.49,32815.71
0.17152953147888184,2.49,32609.63
0.1838216781616211,2.51,33211.88
0.19593405723571777,2.49,32855.12
0.2085886001586914,2.49,32619.41
0.22062993049621582,2.49,32845.27
0.2318425178527832,2.47,32153.01
0.24413323402404785,2.51,33261.73
0.2564420700073242,2.49,32810.8
0.26861143112182617,2.49,32697.79
0.28087854385375977,2.5,32884.7
0.2892642021179199,2.47,32268.99
0.3018765449523926,2.51,33226.83
0.3141443729400635,2.49,32800.95
0.32649922370910645,2.49,32614.51
0.33888721466064453,2.49,32840.33
0.35126423835754395,2.47,32239.96
0.36394524574279785,2.51,33306.67
0.37639832496643066,2.49,32727.23
0.38758301734924316,2.48,32594.96
0.4000084400177002,2.49,32855.12
0.41231751441955566,2.47,32264.15
0.4247725009918213,2.52,33456.89
0.43706250190734863,2.49,32805.87
0.4489459991455078,2.49,32707.6
0.45837855339050293,2.49,32810.8
0.4708528518676758,2.48,32365.95
0.4829683303833008,2.51,33331.66
0.4953911304473877,2.49,32786.19
0.5076642036437988,2.49,32653.68
0.5198347568511963,2.49,32815.71
0.5319387912750244,2.47,32283.52
0.5443847179412842,2.51,33321.66
0.5566792488098145,2.49,32796.03
0.5685956478118896,2.48,32526.57
0.5805542469024658,2.49,32825.57
0.592756986618042,2.47,32273.83
0.6047828197479248,2.51,33326.66
0.613867998123169,2.49,32727.23
0.6262459754943848,2.48,32585.18
0.6383275985717773,2.49,32815.71
0.6507258415222168,2.47,32235.12
0.662891149520874,2.51,33281.7
0.6753761768341064,2.49,32746.88
0.6878619194030762,2.5,32894.57
0.6990964412689209,2.49,32845.27
0.711559534072876,2.47,32162.66
0.7239561080932617,2.51,33231.81
0.7361059188842773,2.49,32776.36
0.7482638359069824,2.49,32830.48
0.7602479457855225,2.49,32805.87
0.7692301273345947,2.49,32609.63
0.7817790508270264,2.51,33291.68
0.7941663265228271,2.49,32756.7
0.8064761161804199,2.49,32820.64
0.8184957504272461,2.49,32825.57
0.8309330940246582,2.48,32550.98
0.843388557434082,2.51,33271.71
0.8556785583496094,2.49,32712.51
0.8679511547088623,2.49,32712.51
0.8798766136169434,2.49,32805.87
0.8920812606811523,2.48,32463.2
0.9042768478393555,2.51,33326.66
0.9162337779998779,2.49,32722.33
0.925255537033081,2.49,32717.41
0.9376926422119141,2.49,32796.03
0.9497034549713135,2.48,32351.39
0.9620585441589355,2.51,33326.66
0.9743854999542236,2.49,32683.08
0.9867212772369385,2.5,32953.83
0.9990329742431641,2.49,32776.36
1.0101547241210938,2.47,32143.36
1.0228471755981445,2.51,33381.69
1.035165786743164,2.49,32668.38
1.0473027229309082,2.5,32919.25
1.0596754550933838,2.49,32800.95
1.0718016624450684,2.49,32648.78
1.0837090015411377,2.51,33346.66
1.0932683944702148,2.49,32722.33
1.105327844619751,2.5,32939.01
1.1178398132324219,2.49,32855.12
1.1297883987426758,2.49,32663.48
1.1425144672393799,2.51,33366.67
1.1544873714447021,2.49,32741.96
1.1668293476104736,2.5,32904.44
1.179112195968628,2.49,32791.12
1.1913375854492188,2.49,32609.63
1.2035202980041504,2.52,33502.09
1.215574026107788,2.49,32717.41
1.2273452281951904,2.5,32869.91
1.2391409873962402,2.48,32414.55
1.2476377487182617,2.48,32424.27
1.259840488433838,2.52,33471.95
1.2722163200378418,2.49,32722.33
1.2846245765686035,2.49,32791.12
1.2970893383026123,2.49,32850.19
1.309502363204956,2.49,32624.3
1.3216969966888428,2.52,33431.81
1.334238052368164,2.48,32590.06
1.3465373516082764,2.49,32855.12
1.3592567443847656,2.49,32805.87
1.371074914932251,2.49,32638.99
1.3833696842193604,2.52,33436.82
1.3952562808990479,2.49,32697.79
1.404456615447998,2.5,32963.72
1.416447401046753,2.49,32732.15
1.429028034210205,2.49,32619.41
1.4413785934448242,2.52,33426.79
1.4536828994750977,2.49,32697.79
1.4658536911010742,2.5,32934.06
1.477952241897583,2.49,32751.79
1.4905281066894531,2.49,32619.41
1.5028555393218994,2.5,33047.88
1.5149812698364258,2.49,32614.51
1.52693510055542,2.5,33107.42
1.5388450622558594,2.49,32746.88
1.5510010719299316,2.49,32624.3
1.5629007816314697,2.51,33177.02
1.5725200176239014,2.49,32707.6
1.58477783203125,2.5,33037.97
1.5968711376190186,2.49,32796.03
1.6091761589050293,2.49,32614.51
1.6215519905090332,2.51,33226.83
1.6338071823120117,2.49,32668.38
1.6463298797607422,2.5,33033.01
1.6582581996917725,2.49,32781.28
1.670612096786499,2.49,32643.88
1.6826074123382568,2.51,33291.68
1.694716453552246,2.48,32604.73
1.7061021327972412,2.5,33018.16
1.7187855243682861,2.49,32781.28
1.7272992134094238,2.49,32624.3
1.7397260665893555,2.51,33396.72
1.751842975616455,2.49,32638.99
1.764657974243164,2.5,33023.11
1.776906967163086,2.49,32751.79
1.7890620231628418,2.49,32653.68
1.801210641860962,2.49,32751.79
1.8135993480682373,2.49,32717.41
1.8263928890228271,2.51,33137.23
1.838484287261963,2.49,32781.28
1.8505113124847412,2.49,32634.09
1.8622772693634033,2.5,32874.83
1.8744862079620361,2.49,32727.23
1.8836147785186768,2.5,33112.39
1.8961150646209717,2.49,32751.79
1.9081354141235352,2.48,32580.29
1.9205565452575684,2.5,32909.37
1.9327642917633057,2.47,32278.67
1.9451274871826172,2.51,33157.12
1.9572334289550781,2.49,32751.79
1.9695627689361572,2.49,32609.63
1.9817149639129639,2.5,32968.66
1.9933722019195557,2.48,32395.1
2.005486488342285,2.5,33122.33
2.018008232116699,2.49,32678.18
2.0302610397338867,2.49,32619.41
2.0393056869506836,2.49,32791.12
2.051520586013794,2.48,32409.68
2.063622236251831,2.5,33087.57
2.075049877166748,2.49,32707.6
2.087416410446167,2.49,32609.63
2.1001017093658447,2.49,32761.61
2.112592935562134,2.48,32346.53
2.1253061294555664,2.51,33281.7
2.1376795768737793,2.49,32746.88
