Time (s),Voltage (V),Resistance (Ohm)
0.001971006393432617,5.07,-2396464.25
0.003478527069091797,5.05,-3252513.5
0.004837989807128906,5.04,-4632323.0
0.006156444549560547,5.05,-3127943.0
0.007468223571777344,5.04,-4538131.0
0.00903940200805664,5.06,-2850490.25
0.010427713394165039,5.05,-3229110.25
0.011770486831665039,5.04,-4447719.0
0.013106107711791992,5.07,-2428650.0
0.014435529708862305,5.04,-4425694.0
0.015741348266601562,5.06,-2982706.5
0.01708698272705078,5.05,-3276231.5
0.0183260440826416,5.04,-4425694.0
0.0195615291595459,5.07,-2334650.0
0.020779848098754883,5.04,-4469965.5
0.021997690200805664,5.05,-3063991.25
0.02321910858154297,5.05,-3206074.25
0.024512290954589844,5.04,-4360864.5
0.02574014663696289,5.07,-2236676.25
0.028970956802368164,5.05,-3413289.5
0.030246734619140625,5.05,-3043266.0
0.03142094612121582,5.05,-3183367.5
0.03259587287902832,5.04,-4197020.5
0.03376317024230957,5.08,-2198706.5
0.034932613372802734,5.05,-3400328.75
0.036103010177612305,5.05,-3063991.25
0.0372774600982666,5.05,-3172107.5
0.038468360900878906,5.04,-4177420.25
0.039637088775634766,5.08,-2220239.75
0.040802001953125,5.05,-3337115.25
0.042189598083496094,5.05,-3649421.75
0.0433802604675293,5.05,-3194680.0
0.04455828666687012,5.04,-4339696.0
0.04572439193725586,5.07,-2310817.5
0.04689645767211914,5.05,-3337115.25
0.04807138442993164,5.04,-3740875.75
0.04923892021179199,5.05,-3160955.5
0.05040431022644043,5.04,-4277361.5
0.05157470703125,5.07,-2415668.0
0.0527193546295166,5.05,-3400328.75
0.05388689041137695,5.04,-3725287.25
0.054982662200927734,5.05,-3160955.5
0.0560605525970459,5.04,-4138768.75
0.057144880294799805,5.07,-2371357.0
0.058286190032958984,5.05,-3149882.75
0.05937671661376953,5.04,-3991022.0
0.06727862358093262,5.05,-3252513.5
0.07950186729431152,5.03,-6215641.5
0.0921173095703125,5.07,-2468425.25
0.10439062118530273,5.05,-3288252.5
0.11668801307678223,5.03,-4781203.5
0.12867212295532227,5.05,-3206074.25
0.14107489585876465,5.03,-5886606.0
0.15329670906066895,5.06,-2713201.5
0.16544723510742188,5.05,-3300332.0
0.17752790451049805,5.04,-4425694.0
0.1895887851715088,5.05,-3194680.0
0.20181965827941895,5.03,-5139400.0
0.21384906768798828,5.06,-2896349.75
0.2257695198059082,5.05,-3276231.5
0.23509502410888672,5.04,-4447719.0
0.2476670742034912,5.07,-2402841.75
0.2597923278808594,5.04,-4447719.0
0.2711656093597412,5.06,-2841503.5
0.2833411693572998,5.05,-3194680.0
0.29561305046081543,5.04,-4297920.5
0.30791306495666504,5.07,-2334650.0
0.32023119926452637,5.04,-4447719.0
0.3328883647918701,5.06,-3002629.0
0.3452267646789551,5.05,-3288252.5
0.35732221603393555,5.04,-4197020.5
0.3698313236236572,5.07,-2281715.5
0.3822305202484131,5.05,-3300332.0
0.3944742679595947,5.06,-3002629.0
0.4067988395690918,5.05,-3206074.25
0.4188528060913086,5.04,-4382242.5
0.4307515621185303,5.07,-2242205.75
0.4430572986602783,5.05,-3452675.0
0.45516419410705566,5.05,-3074461.25
0.4647808074951172,5.05,-3240784.0
0.477036714553833,5.04,-4119663.75
0.4892756938934326,5.08,-2198706.5
0.5017385482788086,5.05,-3288252.5
0.5138521194458008,5.05,-3439444.75
0.5264215469360352,5.05,-3264328.75
0.5383920669555664,5.04,-4339696.0
0.5507657527923584,5.07,-2328649.0
0.563124418258667,5.05,-3374768.5
0.5755753517150879,5.05,-3590930.25
0.5873968601226807,5.05,-3229110.25
0.5999550819396973,5.04,-4360864.5
0.6119108200073242,5.07,-2334650.0
0.6241874694824219,5.05,-3337115.25
0.6362645626068115,5.04,-3756556.25
0.648292064666748,5.05,-3300332.0
0.660283088684082,5.04,-4197020.5
0.6725368499755859,5.07,-2461707.25
0.684730052947998,5.05,-3312502.0
0.6938643455505371,5.04,-3804445.0
0.7064993381500244,5.05,-3053593.25
0.7186310291290283,5.03,-6005832.5
0.7310597896575928,5.07,-2428650.0
0.7430834770202637,5.05,-3117102.0
0.7557461261749268,5.04,-4082077.0
0.7676839828491211,5.05,-3149882.75
0.7801494598388672,5.03,-5323575.5
0.7925198078155518,5.07,-2435185.75
0.8047690391540527,5.05,-3217550.5
0.816932201385498,5.04,-4492437.5
0.8292438983917236,5.05,-3127943.0
0.8415732383728027,5.03,-4995428.0
0.853482723236084,5.06,-2832573.25
0.8656134605407715,5.05,-3264328.75
0.8777062892913818,5.04,-4469965.5
0.8898568153381348,5.07,-2530636.75
0.9020471572875977,5.04,-4584710.0
0.9140880107879639,5.06,-2905691.75
0.9236102104187012,5.05,-3194680.0
0.9358596801757812,5.04,-4158004.0
0.9480080604553223,5.07,-2322679.5
0.9601283073425293,5.04,-4403833.0
0.9726998805999756,5.06,-2943702.0
0.9849298000335693,5.05,-3149882.75
0.9969584941864014,5.04,-4360864.5
1.0092346668243408,5.07,-2304940.0
1.021852970123291,5.05,-3452675.0
1.0341403484344482,5.06,-3022796.5
1.0464394092559814,5.05,-3149882.75
1.0586612224578857,5.04,-4257000.0
1.0707674026489258,5.08,-2220239.75
1.0828144550323486,5.05,-3479480.25
1.09490966796875,5.05,-3033009.5
1.1069271564483643,5.05,-3160955.5
1.1191473007202148,5.04,-4360864.5
1.1313772201538086,5.08,-2225686.75
1.143277645111084,5.05,-3288252.5
1.1529231071472168,5.05,-3479480.25
1.1651737689971924,5.05,-3095646.75
1.1764118671417236,5.04,-4177420.25
1.1885666847229004,5.07,-2258975.25
1.2010149955749512,5.05,-3362133.0
1.2134840488433838,5.05,-3493024.0
1.226346731185913,5.05,-3085030.75
1.2386975288391113,5.04,-4382242.5
1.2512028217315674,5.07,-2334650.0
1.2634003162384033,5.05,-3349593.0
1.2754807472229004,5.04,-3725287.25
